order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,total_items,order_value,order_value_bucket,order_day,order_month
1230061693,11616535,15-06-2023 18:21,15-06-2023 18:39,15-06-2023 18:40,on time,1633.54,Wallet,32382,2384,2,1989.12,Premium,Thursday,6
6299572675,81046421,17-08-2023 18:46,17-08-2023 19:01,17-08-2023 19:14,slightly delayed,1114.77,Wallet,51388,5372,2,254.16,Medium,Thursday,8
5956863364,24821281,20-02-2024 23:36,20-02-2024 23:47,20-02-2024 23:55,slightly delayed,918.58,Wallet,6378,3838,1,354.52,Medium,Tuesday,2
6788884093,2566268,06-10-2024 20:03,06-10-2024 20:13,06-10-2024 20:16,on time,2885.2,UPI,53748,3332,1,545.49,High,Sunday,10
6120799223,84377964,14-01-2024 00:47,14-01-2024 01:05,14-01-2024 01:18,slightly delayed,1441.13,UPI,7467,6766,3,2674.8,Premium,Sunday,1
3892854030,74179536,08-02-2024 04:02,08-02-2024 04:18,08-02-2024 04:18,on time,3818.13,Card,14424,8748,1,915.45,High,Thursday,2
1883324334,76327561,27-07-2024 04:24,27-07-2024 04:43,27-07-2024 04:44,on time,1762.3,UPI,36776,6915,1,878.07,High,Saturday,7
4541530278,59517074,05-04-2024 02:15,05-04-2024 02:29,05-04-2024 02:51,significantly delayed,3075.26,Wallet,9182,8934,2,424.28,Medium,Friday,4
8807380767,37947202,22-04-2023 21:41,22-04-2023 21:53,22-04-2023 21:57,on time,699.62,Cash,62692,9425,1,549.47,High,Saturday,4
5865396281,84119685,06-02-2024 02:08,06-02-2024 02:27,06-02-2024 02:57,significantly delayed,994.56,UPI,95971,6709,2,1662.2,Premium,Tuesday,2
340451825,87691707,25-09-2024 19:16,25-09-2024 19:33,25-09-2024 19:31,on time,2930.46,Card,47152,5783,3,1524,Premium,Wednesday,9
3327784606,61982521,11-01-2024 07:40,11-01-2024 07:52,11-01-2024 07:56,on time,234.36,Cash,19928,773,3,1192.65,Premium,Thursday,1
5990129875,87160527,13-07-2024 08:44,13-07-2024 09:01,13-07-2024 09:16,slightly delayed,2192.83,UPI,94600,2222,3,1648.41,Premium,Saturday,7
8808930721,59329145,21-10-2023 21:29,21-10-2023 21:39,21-10-2023 21:37,on time,2623.19,UPI,29750,8722,1,552.2,High,Saturday,10
8116880443,26752630,23-07-2023 01:47,23-07-2023 01:57,23-07-2023 01:55,on time,3628.41,Card,19975,1234,1,778.9,High,Sunday,7
9933926720,96640716,17-08-2023 05:10,17-08-2023 05:30,17-08-2023 05:29,on time,1488.67,UPI,87199,5085,2,1035.54,Premium,Thursday,8
776562418,54923640,08-09-2024 21:57,08-09-2024 22:15,08-09-2024 22:19,on time,1532.9,Card,38320,1894,1,87.3,Low,Sunday,9
6105793582,67538982,13-04-2023 01:28,13-04-2023 01:38,13-04-2023 01:50,slightly delayed,1897.12,Cash,46350,5290,1,319.34,Medium,Thursday,4
9247779866,19523014,24-10-2024 02:47,24-10-2024 03:02,24-10-2024 03:16,slightly delayed,2452.82,Wallet,5188,6646,2,550.06,High,Thursday,10
5456672526,52757321,23-09-2024 17:51,23-09-2024 18:05,23-09-2024 18:10,on time,3534.84,Wallet,21356,678,3,1021.98,Premium,Monday,9
6676994910,50557979,28-11-2023 22:30,28-11-2023 22:41,28-11-2023 22:44,on time,2181.99,Wallet,79068,5170,1,726.41,High,Tuesday,11
9353512235,97277696,29-11-2023 11:12,29-11-2023 11:32,29-11-2023 11:29,on time,933.3,Cash,32312,1598,3,66.12,Low,Wednesday,11
6539196955,58974323,27-05-2024 08:15,27-05-2024 08:32,27-05-2024 08:49,significantly delayed,1508.88,Wallet,44716,8933,3,890.82,High,Monday,5
7886908865,1529180,07-04-2023 02:53,07-04-2023 03:05,07-04-2023 03:08,on time,4319.96,UPI,34483,578,1,48.55,Low,Friday,4
7548844176,12088552,12-05-2023 17:23,12-05-2023 17:40,12-05-2023 17:40,on time,1227.14,Card,82860,1642,2,260.02,Medium,Friday,5
3375735380,93735495,15-06-2024 04:48,15-06-2024 05:05,15-06-2024 05:01,on time,3373.41,Wallet,70000,9432,1,863.18,High,Saturday,6
32604190,51503088,08-12-2023 09:08,08-12-2023 09:19,08-12-2023 09:16,on time,1169.84,Wallet,60196,7220,3,1249.95,Premium,Friday,12
5731985133,80696046,21-06-2024 09:35,21-06-2024 09:46,21-06-2024 09:53,slightly delayed,715.72,UPI,43899,6208,2,1724.56,Premium,Friday,6
7586577278,63360864,24-11-2023 07:41,24-11-2023 07:52,24-11-2023 07:47,on time,3704.57,UPI,97897,203,3,681.66,High,Friday,11
7765930124,82179338,14-10-2024 07:40,14-10-2024 07:54,14-10-2024 07:59,on time,1921.46,Wallet,55007,7976,3,2664.48,Premium,Monday,10
299059193,26805477,04-05-2024 09:02,04-05-2024 09:20,04-05-2024 09:23,on time,1520.7,UPI,88355,2427,2,836.96,High,Saturday,5
135053432,10796846,24-04-2023 13:30,24-04-2023 13:50,24-04-2023 13:52,on time,3330.44,Wallet,29782,5488,1,359.98,Medium,Monday,4
9618593702,29451600,31-03-2024 09:26,31-03-2024 09:36,31-03-2024 09:49,slightly delayed,3886.48,Card,57144,7443,2,1300.4,Premium,Sunday,3
2802699236,83262890,08-05-2024 21:07,08-05-2024 21:20,08-05-2024 21:46,significantly delayed,576.22,Wallet,18183,746,1,675.46,High,Wednesday,5
2044567188,4988545,19-05-2023 10:27,19-05-2023 10:46,19-05-2023 10:51,on time,3889.03,Card,87638,3987,2,1824.58,Premium,Friday,5
913489768,57833505,27-06-2023 00:50,27-06-2023 01:04,27-06-2023 01:06,on time,3824.6,Cash,92300,8555,3,1706.82,Premium,Tuesday,6
6856986497,3421258,19-02-2024 15:44,19-02-2024 16:03,19-02-2024 16:01,on time,223.27,Cash,55218,6706,3,2575.71,Premium,Monday,2
7292898570,26285589,05-09-2024 22:34,05-09-2024 22:44,05-09-2024 23:03,significantly delayed,2532.09,Wallet,88703,4379,2,1654.88,Premium,Thursday,9
6223087303,65570302,05-08-2024 15:22,05-08-2024 15:40,05-08-2024 15:42,on time,447.28,Card,8124,55,2,982.78,High,Monday,8
403352765,4057678,30-09-2024 08:32,30-09-2024 08:49,30-09-2024 08:58,slightly delayed,1568.48,Wallet,83523,6895,1,702.71,High,Monday,9
7004560997,81994445,20-09-2024 02:11,20-09-2024 02:21,20-09-2024 02:27,slightly delayed,1459.57,Cash,73176,793,2,1245.62,Premium,Friday,9
8159868515,2558646,12-04-2024 11:43,12-04-2024 11:53,12-04-2024 11:55,on time,2797.64,UPI,62375,2884,1,215.65,Medium,Friday,4
8854320668,67918495,17-11-2023 08:24,17-11-2023 08:37,17-11-2023 08:41,on time,417.39,UPI,74961,4348,3,2357.01,Premium,Friday,11
2285302205,13251137,25-08-2024 09:54,25-08-2024 10:14,25-08-2024 10:10,on time,4438.92,Wallet,96870,2655,3,2482.32,Premium,Sunday,8
5160584867,34897081,02-06-2024 18:31,02-06-2024 18:44,02-06-2024 18:40,on time,3140.25,Cash,71087,398,2,1345.46,Premium,Sunday,6
4314105605,34787383,12-07-2024 18:30,12-07-2024 18:44,12-07-2024 18:39,on time,317.8,Wallet,20540,7294,3,675.63,High,Friday,7
9895756835,10694081,09-10-2024 15:05,09-10-2024 15:15,09-10-2024 15:31,significantly delayed,3821.8,Card,70732,4090,2,332.84,Medium,Wednesday,10
1975300826,35885052,25-09-2024 18:01,25-09-2024 18:17,25-09-2024 18:16,on time,1685.6,Wallet,84506,3702,3,1193.04,Premium,Wednesday,9
2214666083,66427343,13-08-2024 17:16,13-08-2024 17:32,13-08-2024 17:31,on time,923.09,Cash,85027,845,2,1713.78,Premium,Tuesday,8
4735339432,29653387,04-03-2024 03:07,04-03-2024 03:23,04-03-2024 03:19,on time,2630.14,Cash,49478,3195,1,317.05,Medium,Monday,3
9863540120,33675108,14-07-2023 00:40,14-07-2023 00:53,14-07-2023 01:01,slightly delayed,769.21,Cash,29135,4420,1,39.65,Low,Friday,7
8789376461,28394354,17-09-2023 01:06,17-09-2023 01:18,17-09-2023 01:48,significantly delayed,1626.99,Wallet,70720,1916,2,1103.76,Premium,Sunday,9
4784591220,88923048,29-10-2024 03:28,29-10-2024 03:44,29-10-2024 03:43,on time,3656.06,Wallet,6251,2990,2,1573.7,Premium,Tuesday,10
6759658833,84377964,29-09-2023 07:08,29-09-2023 07:25,29-09-2023 07:24,on time,3420.13,UPI,4233,2031,3,2405.43,Premium,Friday,9
1241631129,3897936,26-04-2024 21:15,26-04-2024 21:33,26-04-2024 21:38,on time,1322.18,UPI,95532,1283,1,114.52,Low,Friday,4
8803314647,93938425,17-08-2024 04:42,17-08-2024 04:58,17-08-2024 05:03,on time,1789.57,UPI,98246,3652,3,2818.65,Premium,Saturday,8
1016410657,32830199,01-11-2023 23:05,01-11-2023 23:15,01-11-2023 23:10,on time,3656.07,Card,98504,6536,2,422.5,Medium,Wednesday,11
8284240513,949062,05-04-2023 11:28,05-04-2023 11:38,05-04-2023 11:42,on time,3558.14,Card,59760,1107,3,2840.58,Premium,Wednesday,4
343239069,41439103,12-02-2024 17:28,12-02-2024 17:46,12-02-2024 17:45,on time,2655.22,UPI,23690,4746,3,2877.03,Premium,Monday,2
3941137932,84929351,28-02-2024 14:12,28-02-2024 14:27,28-02-2024 14:46,significantly delayed,5473.26,Wallet,73638,4509,2,1632.76,Premium,Wednesday,2
8955573840,21461764,28-07-2023 08:17,28-07-2023 08:34,28-07-2023 08:48,slightly delayed,4869.22,Cash,42461,8014,1,951.43,High,Friday,7
6832435511,62971413,18-04-2023 15:30,18-04-2023 15:49,18-04-2023 15:44,on time,2575.94,Cash,33260,8467,3,2983.68,Premium,Tuesday,4
3014319697,28428852,27-08-2023 05:03,27-08-2023 05:13,27-08-2023 05:11,on time,1822.73,Cash,11218,4239,2,1343.36,Premium,Sunday,8
7367717333,11047835,30-07-2023 10:15,30-07-2023 10:35,30-07-2023 10:33,on time,2091.23,Card,54707,4841,3,2215.38,Premium,Sunday,7
9389677233,99714944,10-08-2024 12:35,10-08-2024 12:45,10-08-2024 12:56,slightly delayed,2143.74,Cash,34925,7085,3,1479.57,Premium,Saturday,8
2929883167,41146001,05-12-2023 16:41,05-12-2023 17:01,05-12-2023 17:12,slightly delayed,918.58,UPI,97076,9623,1,946.86,High,Tuesday,12
9045592834,84119685,30-10-2024 16:52,30-10-2024 17:02,30-10-2024 17:07,on time,997.61,Cash,47395,3069,2,86.1,Low,Wednesday,10
7128308885,76604145,14-12-2023 10:38,14-12-2023 10:56,14-12-2023 11:05,slightly delayed,2541.96,Cash,48388,9727,2,1531.52,Premium,Thursday,12
2060028411,27694927,15-11-2023 18:55,15-11-2023 19:06,15-11-2023 19:02,on time,1751.84,Wallet,87806,9144,2,181.12,Low,Wednesday,11
3856301920,63339001,05-07-2024 04:07,05-07-2024 04:19,05-07-2024 04:37,significantly delayed,796.36,Wallet,57805,9475,1,169.88,Low,Friday,7
7248479077,31940833,23-09-2023 13:27,23-09-2023 13:46,23-09-2023 13:49,on time,3007.61,UPI,81690,6954,2,1538.48,Premium,Saturday,9
2738466605,49147776,23-08-2024 05:00,23-08-2024 05:12,23-08-2024 05:15,on time,439.24,Card,80973,5981,3,998.52,High,Friday,8
9801353230,96853930,18-05-2023 12:01,18-05-2023 12:16,18-05-2023 12:29,slightly delayed,3749.33,Wallet,97442,3787,1,877.98,High,Thursday,5
2103613260,67528368,01-07-2024 19:49,01-07-2024 20:00,01-07-2024 19:55,on time,1031.19,Card,21195,3565,2,97.1,Low,Monday,7
7624166218,29525287,04-01-2024 00:23,04-01-2024 00:35,04-01-2024 00:30,on time,1213.14,UPI,20790,633,1,946.86,High,Thursday,1
4692680597,97185284,20-06-2023 22:49,20-06-2023 23:09,20-06-2023 23:09,on time,2789.63,Card,35371,5201,3,2906.82,Premium,Tuesday,6
2028074931,33998721,23-06-2024 17:52,23-06-2024 18:09,23-06-2024 18:10,on time,3038.93,Cash,63636,8862,3,2297.28,Premium,Sunday,6
6247819401,57526322,30-03-2023 06:00,30-03-2023 06:11,30-03-2023 06:12,on time,3456.8,Cash,7912,3634,1,906.54,High,Thursday,3
6299879620,48160359,10-11-2023 17:37,10-11-2023 17:54,10-11-2023 18:04,slightly delayed,1300.47,Card,8965,5841,2,595.36,High,Friday,11
3398014747,87823209,15-06-2023 06:52,15-06-2023 07:05,15-06-2023 07:08,on time,2430.88,Cash,32690,4964,2,795.1,High,Thursday,6
4526087670,54923640,03-11-2023 06:17,03-11-2023 06:34,03-11-2023 06:33,on time,2304.85,UPI,23919,2583,2,1899.46,Premium,Friday,11
4473653758,4597433,26-08-2024 16:17,26-08-2024 16:34,26-08-2024 16:38,on time,2342.62,Cash,63804,3679,3,2854.29,Premium,Monday,8
1286821727,32003512,04-08-2024 02:44,04-08-2024 02:55,04-08-2024 02:59,on time,2910.9,UPI,97332,9685,3,249.54,Medium,Sunday,8
5566617391,81822935,21-08-2024 19:41,21-08-2024 19:58,21-08-2024 20:11,slightly delayed,2195.25,Cash,63829,238,1,98.32,Low,Wednesday,8
6630935939,67708491,31-10-2024 10:29,31-10-2024 10:48,31-10-2024 10:45,on time,3344.49,UPI,87804,6628,1,422.87,Medium,Thursday,10
8676443273,47215976,24-05-2024 10:53,24-05-2024 11:05,24-05-2024 11:24,significantly delayed,58.59,Wallet,91222,8880,1,162.67,Low,Friday,5
439562091,36400756,26-04-2024 18:16,26-04-2024 18:26,26-04-2024 18:28,on time,2223.31,Cash,81799,3768,3,1270.68,Premium,Friday,4
7361440096,82529927,12-02-2024 12:22,12-02-2024 12:39,12-02-2024 13:00,significantly delayed,1068.91,Card,94957,1150,2,475.24,Medium,Monday,2
2480611325,30823988,25-02-2024 16:24,25-02-2024 16:42,25-02-2024 16:50,slightly delayed,4729.75,Cash,78792,1838,1,727.95,High,Sunday,2
5091640382,64141971,31-01-2024 06:58,31-01-2024 07:17,31-01-2024 07:17,on time,402.11,Card,10930,5538,3,2771.52,Premium,Wednesday,1
1443292147,8395610,16-04-2024 03:18,16-04-2024 03:32,16-04-2024 03:28,on time,3889.01,Wallet,37003,9470,3,113.4,Low,Tuesday,4
3342653518,6319646,22-07-2023 07:35,22-07-2023 07:45,22-07-2023 07:40,on time,577.13,UPI,49750,2138,2,269.38,Medium,Saturday,7
3836073957,54952806,16-07-2023 18:18,16-07-2023 18:37,16-07-2023 18:44,slightly delayed,1264.91,Card,70427,4458,2,88.18,Low,Sunday,7
4192669219,44589829,22-04-2024 03:00,22-04-2024 03:16,22-04-2024 03:12,on time,1447.55,Wallet,44206,3092,1,416.65,Medium,Monday,4
6922121165,97928781,04-01-2024 07:51,04-01-2024 08:11,04-01-2024 08:29,significantly delayed,1513.91,UPI,75795,8773,2,1813.08,Premium,Thursday,1
4850653474,66932104,05-03-2024 03:41,05-03-2024 03:51,05-03-2024 03:56,on time,2997.71,UPI,50658,4174,1,651.93,High,Tuesday,3
1229660813,54748429,02-11-2023 19:30,02-11-2023 19:45,02-11-2023 20:12,significantly delayed,5173.19,UPI,35201,1477,2,1034.06,Premium,Thursday,11
5194396051,12338529,26-10-2024 18:11,26-10-2024 18:30,26-10-2024 18:28,on time,508,Cash,9121,8049,3,1425.12,Premium,Saturday,10
8971899775,92118758,04-03-2024 12:09,04-03-2024 12:22,04-03-2024 12:17,on time,5067.85,Wallet,17588,5380,1,878.8,High,Monday,3
5619049608,56572297,06-05-2024 13:10,06-05-2024 13:30,06-05-2024 13:50,significantly delayed,3972.23,Card,86750,777,3,1592.55,Premium,Monday,5
9943996342,3282647,12-09-2023 22:57,12-09-2023 23:07,12-09-2023 23:08,on time,4252.97,UPI,55860,7659,2,1232.9,Premium,Tuesday,9
4548721519,93018527,20-08-2024 23:28,20-08-2024 23:42,20-08-2024 23:46,on time,1816.47,Wallet,26714,9726,1,415.75,Medium,Tuesday,8
6211537502,2164524,06-09-2023 23:08,06-09-2023 23:24,06-09-2023 23:49,significantly delayed,1427.81,Wallet,99208,5234,2,1869.5,Premium,Wednesday,9
347093563,31026200,23-09-2024 13:17,23-09-2024 13:35,23-09-2024 13:53,significantly delayed,2614.94,Card,27801,1463,3,409.8,Medium,Monday,9
1855924568,33472376,20-08-2024 22:49,20-08-2024 23:06,20-08-2024 23:04,on time,3758.71,Card,17039,1711,2,88.18,Low,Tuesday,8
5914484553,4378755,17-11-2023 16:40,17-11-2023 16:59,17-11-2023 16:57,on time,931.36,UPI,74330,106,3,1021.98,Premium,Friday,11
8068903161,11705793,14-02-2024 22:15,14-02-2024 22:35,14-02-2024 22:37,on time,4089.67,Wallet,60117,6061,1,43.05,Low,Wednesday,2
2147159735,50527764,13-05-2023 03:52,13-05-2023 04:08,13-05-2023 04:13,on time,1246.63,UPI,11051,5971,1,785.67,High,Saturday,5
9006983686,68063317,10-10-2023 00:41,10-10-2023 00:55,10-10-2023 01:10,slightly delayed,788.36,Card,48159,7090,3,2939.97,Premium,Tuesday,10
7606134274,69034027,28-05-2024 12:31,28-05-2024 12:46,28-05-2024 12:59,slightly delayed,832.06,Card,31574,2028,1,530.85,High,Tuesday,5
4034750827,10019218,24-06-2023 04:04,24-06-2023 04:14,24-06-2023 04:16,on time,1168.59,Wallet,68331,7729,1,951.27,High,Saturday,6
851062565,49457685,15-03-2024 11:23,15-03-2024 11:41,15-03-2024 11:47,slightly delayed,3773.85,Cash,32026,9465,2,680.72,High,Friday,3
4283323746,93321933,01-11-2023 03:01,01-11-2023 03:21,01-11-2023 03:33,slightly delayed,2824.79,Wallet,78455,5976,1,517.03,High,Wednesday,11
7842390585,6637282,11-10-2023 12:35,11-10-2023 12:51,11-10-2023 12:47,on time,2820.47,Wallet,98082,3881,1,443.17,Medium,Wednesday,10
2449548943,68486301,23-09-2023 11:24,23-09-2023 11:39,23-09-2023 11:53,slightly delayed,1635.94,Wallet,23429,8687,3,118.95,Low,Saturday,9
7067924535,95371787,28-11-2023 02:51,28-11-2023 03:09,28-11-2023 03:27,significantly delayed,422.14,Cash,39985,4804,2,1755.78,Premium,Tuesday,11
1602291242,19581959,29-03-2023 09:40,29-03-2023 09:57,29-03-2023 09:58,on time,2648.42,Wallet,79235,8540,3,863.43,High,Wednesday,3
7067630786,75082508,28-09-2023 08:03,28-09-2023 08:16,28-09-2023 08:12,on time,2467.57,Card,25395,8695,2,595.36,High,Thursday,9
9726762425,75674671,13-08-2023 21:45,13-08-2023 21:55,13-08-2023 21:51,on time,4041.64,Wallet,32062,7653,3,2592.9,Premium,Sunday,8
1129887168,21201299,16-02-2024 03:22,16-02-2024 03:34,16-02-2024 03:35,on time,1818.6,Wallet,35560,8814,1,223.27,Medium,Friday,2
3371892236,81763298,06-05-2024 17:18,06-05-2024 17:38,06-05-2024 17:37,on time,2101.11,Wallet,31710,2699,2,972.56,High,Monday,5
6532953824,93924203,02-11-2024 11:49,02-11-2024 12:02,02-11-2024 12:24,significantly delayed,3946.2,Cash,1025,6715,1,43.05,Low,Saturday,11
252964377,89531595,31-05-2024 08:22,31-05-2024 08:33,31-05-2024 08:28,on time,1197.31,Cash,41128,2438,2,181.12,Low,Friday,5
6270495384,12272282,11-09-2023 22:37,11-09-2023 22:57,11-09-2023 22:53,on time,878.07,Cash,10368,2689,3,2794.83,Premium,Monday,9
2450770184,45323391,11-08-2023 09:00,11-08-2023 09:18,11-08-2023 09:28,slightly delayed,3428.44,Wallet,71871,3016,1,816.38,High,Friday,8
7543192113,82898985,28-12-2023 05:43,28-12-2023 05:55,28-12-2023 06:02,slightly delayed,4768.12,Cash,82419,7250,1,832.06,High,Thursday,12
9890817032,12967305,24-04-2023 06:21,24-04-2023 06:38,24-04-2023 06:43,on time,582.87,Card,69033,3984,2,749.36,High,Monday,4
183165359,73098723,24-05-2023 06:47,24-05-2023 07:03,24-05-2023 07:32,significantly delayed,90.56,Wallet,57165,6151,3,2070.24,Premium,Wednesday,5
2136907826,7591711,21-12-2023 14:21,21-12-2023 14:34,21-12-2023 14:37,on time,887.78,Wallet,16756,200,2,254.32,Medium,Thursday,12
2801605687,16561710,04-03-2024 21:19,04-03-2024 21:31,04-03-2024 21:27,on time,1956.01,Card,14972,4864,3,963.84,High,Monday,3
8869292457,12851610,25-09-2024 04:22,25-09-2024 04:36,25-09-2024 04:39,on time,2971.17,Card,15395,8529,1,418.48,Medium,Wednesday,9
5414471648,46741896,20-05-2023 03:22,20-05-2023 03:37,20-05-2023 03:35,on time,3156.76,Card,60303,3751,2,1090.98,Premium,Saturday,5
7827370415,97770901,23-06-2023 12:23,23-06-2023 12:42,23-06-2023 12:48,slightly delayed,576.7,Wallet,59261,4487,3,480.21,Medium,Friday,6
7216662926,76327561,11-07-2024 21:59,11-07-2024 22:14,11-07-2024 22:18,on time,123.74,Cash,71646,354,2,229.04,Medium,Thursday,7
349410429,42514124,29-01-2024 01:59,29-01-2024 02:15,29-01-2024 02:13,on time,255.6,Wallet,20170,6611,3,2776.95,Premium,Monday,1
8512030806,77768189,26-10-2024 11:26,26-10-2024 11:36,26-10-2024 11:44,slightly delayed,2772.71,Card,64640,5820,1,237.62,Medium,Saturday,10
8003807551,76917159,25-08-2024 11:46,25-08-2024 12:00,25-08-2024 12:01,on time,4583.02,Cash,76918,1511,1,325.08,Medium,Sunday,8
274320517,18567760,23-08-2024 04:13,23-08-2024 04:28,23-08-2024 04:23,on time,1654.66,Wallet,53245,1714,2,1895.9,Premium,Friday,8
2150447285,93370787,13-06-2024 10:24,13-06-2024 10:43,13-06-2024 10:39,on time,1299.62,UPI,23570,2041,3,2906.82,Premium,Thursday,6
5089385450,33608451,16-06-2023 14:35,16-06-2023 14:54,16-06-2023 15:02,slightly delayed,3352.28,UPI,51224,4385,2,1774.96,Premium,Friday,6
8622799862,5386246,10-02-2024 02:57,10-02-2024 03:16,10-02-2024 03:13,on time,2724.25,Card,87205,6216,1,347.91,Medium,Saturday,2
2773034272,36400756,27-06-2024 04:28,27-06-2024 04:45,27-06-2024 04:49,on time,2309.25,Wallet,69257,224,2,473.02,Medium,Thursday,6
4028266143,19216141,16-03-2023 08:31,16-03-2023 08:48,16-03-2023 08:50,on time,616.45,Card,2633,4198,3,291.12,Medium,Thursday,3
9691888826,54680459,31-10-2023 16:21,31-10-2023 16:39,31-10-2023 16:42,on time,1075.43,Card,45204,9637,1,607.67,High,Tuesday,10
8891340263,87718744,02-09-2024 00:09,02-09-2024 00:19,02-09-2024 00:14,on time,3612.45,Wallet,69702,5048,3,989.37,High,Monday,9
1149293318,43459807,25-11-2023 20:09,25-11-2023 20:20,25-11-2023 20:24,on time,123.74,UPI,36971,8943,3,1425.12,Premium,Saturday,11
1288695184,46885873,03-10-2023 01:31,03-10-2023 01:47,03-10-2023 01:46,on time,984.35,Wallet,20473,2984,2,1991.96,Premium,Tuesday,10
5229336544,72857290,22-09-2023 20:53,22-09-2023 21:10,22-09-2023 21:16,slightly delayed,1017.1,Wallet,91261,2166,3,592.17,High,Friday,9
196885435,88045094,25-06-2023 02:20,25-06-2023 02:40,25-06-2023 02:42,on time,96.09,Wallet,22558,8392,2,1061.7,Premium,Sunday,6
6961457996,89704218,26-10-2024 21:31,26-10-2024 21:44,26-10-2024 21:41,on time,3243.74,UPI,79623,4533,3,2906.82,Premium,Saturday,10
5059907679,65963876,18-04-2024 11:47,18-04-2024 11:57,18-04-2024 12:07,slightly delayed,4049.8,Card,10255,6372,3,2026.38,Premium,Thursday,4
9046226901,38728779,28-02-2024 07:15,28-02-2024 07:30,28-02-2024 07:25,on time,486.28,UPI,45262,8216,3,1849.35,Premium,Wednesday,2
515408216,3408982,25-12-2023 09:36,25-12-2023 09:50,25-12-2023 09:59,slightly delayed,1665.29,UPI,85348,6042,1,931.61,High,Monday,12
9048597167,75510747,17-06-2024 02:18,17-06-2024 02:32,17-06-2024 03:00,significantly delayed,2379.23,Wallet,24877,2440,1,720.95,High,Monday,6
4308216668,6335221,11-07-2024 05:59,11-07-2024 06:10,11-07-2024 06:28,significantly delayed,3751.75,UPI,36727,287,2,527.4,High,Thursday,7
8671875127,13383642,05-06-2023 01:39,05-06-2023 01:52,05-06-2023 01:57,on time,2445.48,Wallet,15112,6328,2,1157.7,Premium,Monday,6
9622968817,96042320,12-06-2023 22:58,12-06-2023 23:15,12-06-2023 23:10,on time,2846.85,Card,45135,376,3,2108.13,Premium,Monday,6
7832599414,18889370,07-08-2023 07:16,07-08-2023 07:29,07-08-2023 07:27,on time,2986.47,UPI,51384,6045,1,549.47,High,Monday,8
5533307028,21577948,27-05-2023 10:39,27-05-2023 10:51,27-05-2023 10:52,on time,5567.15,UPI,56686,9001,1,552.2,High,Saturday,5
752185231,24633671,02-03-2024 04:01,02-03-2024 04:19,02-03-2024 04:19,on time,1091.67,Wallet,5165,7627,1,319.34,Medium,Saturday,3
5859787209,8628482,30-09-2024 06:06,30-09-2024 06:18,30-09-2024 06:28,slightly delayed,2601.55,Cash,76845,839,2,75.6,Low,Monday,9
1736713150,46741896,07-01-2024 10:03,07-01-2024 10:18,07-01-2024 10:24,slightly delayed,730.32,Cash,19501,7481,1,720.95,High,Sunday,1
3620570172,25829710,16-04-2024 18:25,16-04-2024 18:36,16-04-2024 19:03,significantly delayed,422.87,Card,35025,7384,1,607.67,High,Tuesday,4
5758119413,22694456,10-10-2024 09:25,10-10-2024 09:37,10-10-2024 09:44,slightly delayed,2017.51,Wallet,72740,9315,3,1551.09,Premium,Thursday,10
2204489775,79257353,03-05-2024 01:11,03-05-2024 01:21,03-05-2024 01:26,on time,2799.27,Card,79497,1294,2,695.82,High,Friday,5
5881059783,2219590,01-08-2023 10:03,01-08-2023 10:15,01-08-2023 10:10,on time,1432.73,Cash,75665,4749,3,2633.94,Premium,Tuesday,8
9475167773,48418662,24-07-2023 17:30,24-07-2023 17:43,24-07-2023 17:53,slightly delayed,2224.47,Cash,44817,8010,2,1418.16,Premium,Monday,7
4635228647,6459100,27-08-2023 19:34,27-08-2023 19:44,27-08-2023 19:48,on time,1218.98,UPI,88768,9635,2,75.6,Low,Sunday,8
8394536341,6459100,17-08-2024 07:51,17-08-2024 08:01,17-08-2024 08:11,slightly delayed,949.73,Cash,97145,2747,1,281.73,Medium,Saturday,8
4726427550,93699264,04-02-2024 22:57,04-02-2024 23:08,04-02-2024 23:22,slightly delayed,891.6,Card,66248,9161,2,749.36,High,Sunday,2
5387935727,22694456,02-10-2023 04:06,02-10-2023 04:24,02-10-2023 04:20,on time,1457.05,UPI,94937,461,3,921.69,High,Monday,10
1886705751,73393269,19-04-2023 18:50,19-04-2023 19:02,19-04-2023 18:57,on time,878.07,Wallet,97590,8345,1,395.82,Medium,Wednesday,4
4224014067,85218071,15-05-2023 12:01,15-05-2023 12:21,15-05-2023 12:22,on time,3274.45,Cash,53348,1401,2,695.82,High,Monday,5
8726515908,82900175,01-10-2024 16:00,01-10-2024 16:15,01-10-2024 16:14,on time,3941.32,Wallet,68903,4011,2,1851.3,Premium,Tuesday,10
7388091459,10562528,16-10-2024 15:30,16-10-2024 15:49,16-10-2024 16:02,slightly delayed,5228.36,Card,64324,1937,1,831.43,High,Wednesday,10
9320256091,32595806,11-01-2024 17:10,11-01-2024 17:25,11-01-2024 17:26,on time,1628.06,Card,42510,9377,2,1405.08,Premium,Thursday,1
3872093894,67729191,01-11-2023 11:42,01-11-2023 11:55,01-11-2023 12:22,significantly delayed,267.18,Cash,94703,2106,2,1937.88,Premium,Wednesday,11
992848455,44269569,18-09-2024 12:49,18-09-2024 13:00,18-09-2024 12:59,on time,2749.56,Card,77210,3122,2,1713.78,Premium,Wednesday,9
4458723519,38902882,01-09-2024 17:25,01-09-2024 17:41,01-09-2024 17:39,on time,2217.71,Wallet,66237,3777,2,1654.88,Premium,Sunday,9
