delivery_partner_id,total_deliveries,on_time_deliveries,avg_delay_mins,total_revenue,on_time_pct,performance_rating
34254,1,0,13.0,3419.53,0.0,Poor
34277,1,0,18.0,2138.87,0.0,Poor
34284,1,0,27.0,1790.18,0.0,Poor
34292,1,1,-4.0,4144.84,100.0,Excellent
34338,1,0,25.0,1763.44,0.0,Poor
34344,1,0,22.0,1563.35,0.0,Poor
34359,1,1,0.0,2043.07,100.0,Excellent
34363,1,1,-5.0,310.69,100.0,Excellent
34392,1,0,5.0,4065.3,0.0,Poor
34427,1,0,5.0,1545.97,0.0,Poor
34461,1,0,4.0,3867.59,0.0,Poor
34483,1,0,3.0,4319.96,0.0,Poor
34490,1,1,-3.0,4917.07,100.0,Excellent
34521,1,1,-1.0,473.64,100.0,Excellent
34524,1,1,-3.0,2908.98,100.0,Excellent
34530,1,0,5.0,2986.32,0.0,Poor
34564,1,1,-2.0,4230.58,100.0,Excellent
34566,1,0,5.0,1121.26,0.0,Poor
34574,1,0,5.0,1263.26,0.0,Poor
34580,1,0,13.0,3002.02,0.0,Poor
34584,1,0,22.0,1395.84,0.0,Poor
34625,1,1,0.0,1378.36,100.0,Excellent
34667,1,0,3.0,1131.05,0.0,Poor
34670,1,0,4.0,2152.48,0.0,Poor
34687,1,1,0.0,3894.81,100.0,Excellent
34692,1,1,-2.0,1239.22,100.0,Excellent
34707,1,0,26.0,715.72,0.0,Poor
34714,1,1,0.0,923.84,100.0,Excellent
34722,1,0,10.0,1801.32,0.0,Poor
34744,1,0,12.0,3434.75,0.0,Poor
34773,1,0,3.0,83.18,0.0,Poor
34818,1,1,-2.0,3070.55,100.0,Excellent
34829,1,0,6.0,634.28,0.0,Poor
34837,1,1,0.0,801.81,100.0,Excellent
34853,1,0,1.0,2422.42,0.0,Poor
34868,1,1,-2.0,1233.03,100.0,Excellent
34874,1,0,9.0,3238.22,0.0,Poor
34900,1,0,1.0,3201.86,0.0,Poor
34920,1,0,10.0,1718.88,0.0,Poor
34924,1,0,7.0,3947.39,0.0,Poor
34925,1,0,11.0,2143.74,0.0,Poor
34929,1,0,16.0,650.2,0.0,Poor
34945,1,1,0.0,1760.51,100.0,Excellent
34959,1,1,-4.0,277.2,100.0,Excellent
34982,1,1,-5.0,3053.71,100.0,Excellent
35010,1,0,12.0,223.49,0.0,Poor
35025,1,0,27.0,422.87,0.0,Poor
35032,1,0,8.0,3175.14,0.0,Poor
35041,1,1,-1.0,1273.97,100.0,Excellent
35071,1,0,9.0,2187.85,0.0,Poor
35124,1,0,3.0,2719.11,0.0,Poor
35140,1,0,5.0,2344.83,0.0,Poor
35148,1,0,7.0,530.85,0.0,Poor
35150,1,0,3.0,2143.89,0.0,Poor
35153,1,1,-1.0,1640.42,100.0,Excellent
35200,1,1,0.0,2062.54,100.0,Excellent
35201,1,0,27.0,5173.19,0.0,Poor
35281,1,1,-3.0,1819.77,100.0,Excellent
35300,1,1,-5.0,3143.9,100.0,Excellent
35318,1,0,4.0,871.22,0.0,Poor
35322,1,0,9.0,3482.66,0.0,Poor
35323,1,1,-1.0,1261.7,100.0,Excellent
35348,1,0,2.0,2559.45,0.0,Poor
35350,1,0,1.0,332.84,0.0,Poor
35362,1,0,4.0,1684.14,0.0,Poor
35365,1,1,-2.0,4972.56,100.0,Excellent
35371,1,1,0.0,2789.63,100.0,Excellent
35435,1,0,4.0,4026.32,0.0,Poor
35447,1,0,5.0,3643.76,0.0,Poor
35528,1,0,2.0,726.41,0.0,Poor
35552,1,1,-5.0,1159.84,100.0,Excellent
35560,1,0,1.0,1818.6,0.0,Poor
35596,1,0,22.0,1841.66,0.0,Poor
35598,1,0,27.0,2424.07,0.0,Poor
35602,1,0,2.0,1097.17,0.0,Poor
35635,1,1,-2.0,1152.87,100.0,Excellent
35644,1,1,-2.0,2773.23,100.0,Excellent
35726,1,1,-4.0,1204.42,100.0,Excellent
35731,1,1,-1.0,448.16,100.0,Excellent
35734,1,0,9.0,418.44,0.0,Poor
35739,1,0,4.0,1452.39,0.0,Poor
35782,1,1,-1.0,4202.96,100.0,Excellent
35802,1,0,2.0,1882.99,0.0,Poor
35824,1,0,2.0,1220.63,0.0,Poor
35840,1,0,7.0,4040.38,0.0,Poor
35853,1,1,-1.0,4057.11,100.0,Excellent
35894,1,0,15.0,2816.58,0.0,Poor
35907,1,0,20.0,2456.07,0.0,Poor
35944,1,0,21.0,1367.34,0.0,Poor
35952,1,0,19.0,1728.25,0.0,Poor
36005,1,0,10.0,3893.9,0.0,Poor
36013,1,0,2.0,1251.88,0.0,Poor
36017,1,0,8.0,2305.86,0.0,Poor
36020,1,0,28.0,1698.08,0.0,Poor
36089,1,0,7.0,2629.91,0.0,Poor
36138,1,0,11.0,870.29,0.0,Poor
36145,1,0,12.0,722.42,0.0,Poor
36149,1,0,5.0,517.77,0.0,Poor
36208,1,0,1.0,2789.77,0.0,Poor
36218,1,0,2.0,2197.0,0.0,Poor
36234,1,1,-1.0,2340.3,100.0,Excellent
36249,1,0,1.0,3087.68,0.0,Poor
36251,1,0,21.0,589.61,0.0,Poor
36274,1,0,9.0,1367.96,0.0,Poor
36280,1,0,4.0,545.35,0.0,Poor
36301,1,1,-5.0,2627.96,100.0,Excellent
36388,1,1,-1.0,1823.12,100.0,Excellent
36389,1,0,5.0,4182.23,0.0,Poor
36408,1,0,6.0,2488.09,0.0,Poor
36414,1,0,13.0,2045.24,0.0,Poor
36429,1,0,1.0,941.19,0.0,Poor
36559,1,1,-1.0,4088.13,100.0,Excellent
36569,1,0,4.0,4315.44,0.0,Poor
36570,1,0,9.0,4519.36,0.0,Poor
36583,1,1,-2.0,1388.41,100.0,Excellent
36597,1,0,12.0,3186.85,0.0,Poor
36605,1,1,-5.0,1438.2,100.0,Excellent
36629,1,0,5.0,3250.65,0.0,Poor
36657,1,0,4.0,3453.62,0.0,Poor
36661,1,0,1.0,2747.08,0.0,Poor
36708,1,0,1.0,1562.68,0.0,Poor
36711,1,1,0.0,786.85,100.0,Excellent
36727,1,0,18.0,3751.75,0.0,Poor
36728,1,1,-4.0,58.59,100.0,Excellent
36735,1,0,14.0,4281.75,0.0,Poor
36761,1,1,0.0,1348.52,100.0,Excellent
36776,1,0,1.0,1762.3,0.0,Poor
36779,1,0,7.0,3593.55,0.0,Poor
36810,1,1,-1.0,264.89,100.0,Excellent
36835,1,0,20.0,328.51,0.0,Poor
36843,1,1,0.0,819.82,100.0,Excellent
36890,1,0,18.0,1090.39,0.0,Poor
36892,1,0,4.0,874.78,0.0,Poor
36907,1,0,3.0,3901.39,0.0,Poor
36934,1,0,3.0,3840.61,0.0,Poor
36940,1,0,19.0,2534.24,0.0,Poor
36971,1,0,4.0,123.74,0.0,Poor
37000,1,0,11.0,882.31,0.0,Poor
37003,1,1,-4.0,3889.01,100.0,Excellent
37046,1,1,-5.0,941.19,100.0,Excellent
37075,1,1,-2.0,3505.44,100.0,Excellent
37091,1,0,20.0,3876.19,0.0,Poor
37108,1,1,-5.0,730.51,100.0,Excellent
37111,1,1,-2.0,1857.59,100.0,Excellent
37119,1,1,-2.0,2925.94,100.0,Excellent
37141,1,0,1.0,1602.15,0.0,Poor
37146,1,0,12.0,1568.0,0.0,Poor
37197,1,0,3.0,934.75,0.0,Poor
37229,1,1,-3.0,3720.0,100.0,Excellent
37264,1,0,3.0,341.75,0.0,Poor
37269,1,0,24.0,338.14,0.0,Poor
37270,1,0,4.0,4037.78,0.0,Poor
37301,1,0,25.0,1156.45,0.0,Poor
37323,1,0,24.0,1628.19,0.0,Poor
37353,1,1,-1.0,1563.84,100.0,Excellent
37358,1,1,-4.0,270.71,100.0,Excellent
37389,1,1,-4.0,641.33,100.0,Excellent
37403,1,1,-4.0,2839.76,100.0,Excellent
37431,1,0,13.0,3056.86,0.0,Poor
37440,1,0,12.0,2136.83,0.0,Poor
37442,1,0,3.0,2890.53,0.0,Poor
37461,1,0,15.0,3639.83,0.0,Poor
37462,1,1,-2.0,2523.87,100.0,Excellent
37465,1,0,12.0,217.5,0.0,Poor
37477,1,1,-2.0,547.92,100.0,Excellent
37500,1,1,-3.0,1946.42,100.0,Excellent
37563,1,0,13.0,3819.84,0.0,Poor
37598,1,0,27.0,2583.68,0.0,Poor
37638,1,0,1.0,1634.71,0.0,Poor
37654,1,1,0.0,230.58,100.0,Excellent
37656,1,0,5.0,3776.14,0.0,Poor
37668,1,1,-4.0,1344.57,100.0,Excellent
37678,1,0,27.0,275.03,0.0,Poor
37767,1,1,0.0,1582.64,100.0,Excellent
37774,1,0,18.0,4019.21,0.0,Poor
37806,1,1,-5.0,769.24,100.0,Excellent
37808,1,1,0.0,2408.28,100.0,Excellent
37844,1,1,-5.0,1330.83,100.0,Excellent
37879,1,0,1.0,2440.09,0.0,Poor
37895,1,1,-1.0,2490.79,100.0,Excellent
37910,1,0,2.0,5037.57,0.0,Poor
37936,1,0,1.0,781.08,0.0,Poor
37938,1,0,15.0,1589.89,0.0,Poor
37946,1,1,-3.0,2925.55,100.0,Excellent
37968,1,0,4.0,539.92,0.0,Poor
37981,1,1,-3.0,4205.85,100.0,Excellent
37995,1,1,-1.0,1816.39,100.0,Excellent
38009,1,1,-1.0,940.44,100.0,Excellent
38043,1,1,-3.0,4046.31,100.0,Excellent
38060,1,0,3.0,2371.67,0.0,Poor
38062,1,0,5.0,728.73,0.0,Poor
38063,1,0,1.0,2805.01,0.0,Poor
38067,1,0,9.0,888.16,0.0,Poor
38073,1,1,-1.0,1067.68,100.0,Excellent
38092,1,0,1.0,307.23,0.0,Poor
38150,1,0,5.0,483.9,0.0,Poor
38162,1,1,-4.0,764.69,100.0,Excellent
38167,1,1,-4.0,801.47,100.0,Excellent
38184,1,1,0.0,709.02,100.0,Excellent
38252,1,1,0.0,601.9,100.0,Excellent
38263,1,1,-2.0,671.55,100.0,Excellent
38275,1,0,4.0,2737.59,0.0,Poor
38308,1,1,-1.0,826.28,100.0,Excellent
38320,1,0,4.0,1532.9,0.0,Poor
38324,1,1,-2.0,3741.7,100.0,Excellent
38330,1,0,3.0,1725.5,0.0,Poor
38348,1,0,28.0,4366.97,0.0,Poor
38359,1,0,4.0,3039.42,0.0,Poor
38381,1,0,1.0,1607.2,0.0,Poor
38383,1,0,8.0,3571.03,0.0,Poor
38401,1,0,8.0,2030.68,0.0,Poor
38404,1,0,5.0,3493.45,0.0,Poor
38443,1,1,-1.0,3759.65,100.0,Excellent
38460,1,0,3.0,4027.29,0.0,Poor
38461,1,0,2.0,2572.64,0.0,Poor
38462,1,0,2.0,1227.21,0.0,Poor
38512,1,1,0.0,3608.01,100.0,Excellent
38523,1,1,0.0,4557.7,100.0,Excellent
38539,1,1,-4.0,2309.25,100.0,Excellent
38550,1,0,2.0,1246.62,0.0,Poor
38584,1,0,6.0,2838.28,0.0,Poor
38634,1,1,-1.0,2457.47,100.0,Excellent
38651,1,1,-3.0,1596.34,100.0,Excellent
38680,1,0,7.0,951.43,0.0,Poor
38707,1,0,9.0,1966.28,0.0,Poor
38726,1,1,0.0,2434.22,100.0,Excellent
38734,1,0,12.0,4238.13,0.0,Poor
38740,1,0,4.0,123.74,0.0,Poor
38745,1,1,-2.0,2936.64,100.0,Excellent
38755,1,0,11.0,1934.43,0.0,Poor
38772,1,1,0.0,1205.58,100.0,Excellent
38774,1,1,-4.0,3048.99,100.0,Excellent
38789,1,1,-2.0,3594.0,100.0,Excellent
38813,1,1,-3.0,48.55,100.0,Excellent
38818,1,1,-4.0,4574.66,100.0,Excellent
38835,1,0,14.0,1098.4,0.0,Poor
38846,1,0,3.0,4399.94,0.0,Poor
38853,1,1,-5.0,697.53,100.0,Excellent
38858,1,0,24.0,1338.81,0.0,Poor
38861,1,0,4.0,2065.81,0.0,Poor
38863,1,1,-4.0,2119.66,100.0,Excellent
38869,1,0,2.0,3248.52,0.0,Poor
38893,1,0,1.0,530.85,0.0,Poor
38895,1,1,-4.0,3294.67,100.0,Excellent
38915,1,1,-2.0,755.91,100.0,Excellent
38919,1,0,5.0,786.85,0.0,Poor
38923,1,0,9.0,3903.99,0.0,Poor
38965,1,0,6.0,464.47,0.0,Poor
38976,1,0,2.0,1851.53,0.0,Poor
39010,1,1,-4.0,1478.33,100.0,Excellent
39082,1,0,1.0,4920.92,0.0,Poor
39091,1,1,-5.0,1665.1,100.0,Excellent
39095,1,1,-5.0,3890.77,100.0,Excellent
39114,1,1,-3.0,1873.26,100.0,Excellent
39119,1,1,-1.0,2721.16,100.0,Excellent
39126,1,0,2.0,1575.92,0.0,Poor
39226,1,0,2.0,831.1,0.0,Poor
39241,1,0,7.0,3000.58,0.0,Poor
39255,1,0,1.0,1177.64,0.0,Poor
39267,1,0,14.0,4495.35,0.0,Poor
39274,1,0,25.0,4248.77,0.0,Poor
39281,1,1,-2.0,3357.25,100.0,Excellent
39311,1,0,20.0,789.13,0.0,Poor
39318,1,0,8.0,1963.69,0.0,Poor
39345,1,0,2.0,422.14,0.0,Poor
39392,1,1,-1.0,959.08,100.0,Excellent
39396,1,0,20.0,2037.94,0.0,Poor
39430,1,0,11.0,3503.97,0.0,Poor
39465,1,1,0.0,3458.06,100.0,Excellent
39491,1,0,18.0,3061.39,0.0,Poor
39494,1,1,-2.0,22.14,100.0,Excellent
39511,1,0,5.0,1218.01,0.0,Poor
39532,1,1,-1.0,2922.5,100.0,Excellent
39579,1,0,1.0,40.7,0.0,Poor
39582,1,0,4.0,4118.37,0.0,Poor
39589,1,0,7.0,3658.25,0.0,Poor
39607,1,1,-4.0,313.77,100.0,Excellent
39614,1,0,2.0,4187.66,0.0,Poor
39659,1,0,3.0,1480.31,0.0,Poor
39675,1,0,30.0,1612.04,0.0,Poor
39690,1,0,3.0,3231.88,0.0,Poor
39725,1,0,3.0,874.78,0.0,Poor
39742,1,0,1.0,3101.41,0.0,Poor
39743,1,1,-3.0,340.66,100.0,Excellent
39748,1,1,-3.0,1574.8,100.0,Excellent
39782,1,0,13.0,4003.82,0.0,Poor
39815,1,0,2.0,681.91,0.0,Poor
39820,1,0,8.0,3112.29,0.0,Poor
39827,1,1,-3.0,212.61,100.0,Excellent
39836,1,0,2.0,2529.56,0.0,Poor
39859,1,0,4.0,839.05,0.0,Poor
39869,1,0,5.0,5039.37,0.0,Poor
39894,1,0,1.0,910.19,0.0,Poor
39897,1,1,-3.0,4623.58,100.0,Excellent
39923,1,0,10.0,4399.58,0.0,Poor
39933,1,1,0.0,2322.3,100.0,Excellent
39939,1,0,1.0,844.26,0.0,Poor
39962,1,0,8.0,3473.22,0.0,Poor
39966,1,0,7.0,3224.92,0.0,Poor
39970,1,1,-1.0,3284.27,100.0,Excellent
39973,1,0,28.0,382.29,0.0,Poor
39978,1,0,29.0,778.9,0.0,Poor
39985,1,0,18.0,422.14,0.0,Poor
39993,1,1,-5.0,3993.97,100.0,Excellent
39994,1,0,7.0,4489.81,0.0,Poor
40025,1,0,10.0,3351.74,0.0,Poor
40041,1,0,12.0,3196.98,0.0,Poor
40065,1,0,15.0,1809.81,0.0,Poor
40079,1,0,14.0,3630.56,0.0,Poor
40126,1,0,3.0,2669.97,0.0,Poor
40127,1,0,17.0,481.63,0.0,Poor
40143,1,0,8.0,2215.55,0.0,Poor
40233,1,0,9.0,321.28,0.0,Poor
40234,1,0,7.0,1896.99,0.0,Poor
40263,1,0,1.0,4045.5,0.0,Poor
40291,1,0,20.0,686.29,0.0,Poor
40297,1,0,13.0,874.28,0.0,Poor
40327,1,1,-2.0,1654.07,100.0,Excellent
40337,1,0,4.0,3166.49,0.0,Poor
40351,1,1,-1.0,1638.0,100.0,Excellent
40357,1,0,2.0,494.17,0.0,Poor
40358,1,1,-4.0,2824.9,100.0,Excellent
40413,1,0,24.0,2206.06,0.0,Poor
40427,1,0,3.0,2256.38,0.0,Poor
40430,1,0,3.0,4263.33,0.0,Poor
40432,1,1,0.0,2169.15,100.0,Excellent
40460,1,1,-3.0,2082.97,100.0,Excellent
40476,1,0,7.0,1401.58,0.0,Poor
40489,1,0,20.0,1903.83,0.0,Poor
40500,1,0,18.0,1932.17,0.0,Poor
40507,1,1,-1.0,3739.44,100.0,Excellent
40539,1,1,-2.0,4261.37,100.0,Excellent
40567,1,0,11.0,939.55,0.0,Poor
40577,1,1,0.0,1430.36,100.0,Excellent
40584,1,1,-3.0,3745.59,100.0,Excellent
40596,1,0,1.0,2315.77,0.0,Poor
40607,1,0,2.0,98.32,0.0,Poor
40645,1,0,3.0,3593.97,0.0,Poor
40650,1,0,14.0,2721.29,0.0,Poor
40674,1,0,14.0,1820.22,0.0,Poor
40696,1,0,6.0,1697.53,0.0,Poor
40753,1,0,11.0,391.21,0.0,Poor
40781,1,0,9.0,3679.63,0.0,Poor
40803,1,0,1.0,3863.99,0.0,Poor
40846,1,1,-4.0,1381.22,100.0,Excellent
40902,1,1,-3.0,4869.76,100.0,Excellent
40904,1,1,-5.0,504.18,100.0,Excellent
40938,1,1,-1.0,2378.52,100.0,Excellent
41110,1,0,4.0,582.87,0.0,Poor
41122,1,1,0.0,1179.35,100.0,Excellent
41128,1,1,-5.0,1197.31,100.0,Excellent
41188,1,0,4.0,1232.77,0.0,Poor
41221,1,0,15.0,3551.15,0.0,Poor
41222,1,0,5.0,367.08,0.0,Poor
41237,1,0,7.0,284.69,0.0,Poor
41262,1,0,3.0,4145.1,0.0,Poor
41264,1,1,0.0,354.52,100.0,Excellent
41266,1,0,9.0,215.65,0.0,Poor
41276,1,0,3.0,705.42,0.0,Poor
41291,1,0,2.0,901.77,0.0,Poor
41338,1,0,15.0,3325.83,0.0,Poor
41365,1,0,15.0,4418.8,0.0,Poor
41373,1,0,14.0,2989.97,0.0,Poor
41385,1,1,-2.0,874.78,100.0,Excellent
41400,1,1,-3.0,2477.66,100.0,Excellent
41405,1,1,-2.0,3007.93,100.0,Excellent
41423,1,1,-4.0,1705.95,100.0,Excellent
41435,1,1,-2.0,618.09,100.0,Excellent
41473,1,0,3.0,1403.74,0.0,Poor
41508,1,1,-1.0,2855.29,100.0,Excellent
41511,1,1,-2.0,3133.36,100.0,Excellent
41540,1,0,16.0,2048.91,0.0,Poor
41559,1,0,5.0,480.85,0.0,Poor
41581,1,0,1.0,2292.56,0.0,Poor
41598,1,0,3.0,1429.34,0.0,Poor
41620,1,0,2.0,3570.86,0.0,Poor
41630,1,0,1.0,1047.98,0.0,Poor
41655,1,0,10.0,415.75,0.0,Poor
41664,1,1,-2.0,3471.7,100.0,Excellent
41668,1,0,14.0,2694.25,0.0,Poor
41676,1,1,-2.0,1216.28,100.0,Excellent
41692,1,1,-1.0,3499.44,100.0,Excellent
41701,1,0,8.0,1723.93,0.0,Poor
41752,1,0,4.0,2423.07,0.0,Poor
41755,1,1,-5.0,4335.06,100.0,Excellent
41759,1,0,9.0,5102.81,0.0,Poor
41761,1,1,-4.0,4755.76,100.0,Excellent
41777,1,1,-5.0,171.2,100.0,Excellent
41787,1,0,1.0,2661.8,0.0,Poor
41823,1,1,-2.0,1700.08,100.0,Excellent
41847,1,0,1.0,610.43,0.0,Poor
41888,1,1,-2.0,1487.29,100.0,Excellent
41920,1,0,12.0,1436.02,0.0,Poor
41929,1,0,3.0,325.08,0.0,Poor
41985,1,0,10.0,563.45,0.0,Poor
42014,1,0,9.0,2672.31,0.0,Poor
42017,1,1,0.0,4361.99,100.0,Excellent
42058,1,0,19.0,1770.48,0.0,Poor
42073,1,0,5.0,1531.68,0.0,Poor
42083,1,0,1.0,2492.17,0.0,Poor
42099,1,1,-4.0,2593.91,100.0,Excellent
42110,1,1,-1.0,297.68,100.0,Excellent
42120,1,0,1.0,1812.09,0.0,Poor
42125,1,1,-4.0,3705.07,100.0,Excellent
42130,1,0,15.0,947.24,0.0,Poor
42198,1,1,-4.0,635.77,100.0,Excellent
42216,1,0,12.0,2520.83,0.0,Poor
42230,1,0,22.0,3455.69,0.0,Poor
42244,1,1,-5.0,3611.43,100.0,Excellent
42265,1,0,1.0,4786.91,0.0,Poor
42288,1,1,-3.0,1740.09,100.0,Excellent
42297,1,0,4.0,1781.14,0.0,Poor
42302,1,1,-1.0,1795.02,100.0,Excellent
42306,1,0,26.0,1183.46,0.0,Poor
42317,1,0,4.0,1142.73,0.0,Poor
42338,1,1,-4.0,3122.85,100.0,Excellent
42345,1,0,2.0,576.22,0.0,Poor
42351,1,0,4.0,3264.51,0.0,Poor
42361,1,0,8.0,1509.64,0.0,Poor
42373,1,0,7.0,3348.38,0.0,Poor
42461,1,0,14.0,4869.22,0.0,Poor
42464,1,0,14.0,1868.3,0.0,Poor
42469,1,0,8.0,2966.15,0.0,Poor
42510,1,0,1.0,1628.06,0.0,Poor
42554,1,0,7.0,426.72,0.0,Poor
42558,1,1,-4.0,3155.44,100.0,Excellent
42567,1,0,5.0,2253.3,0.0,Poor
42583,1,0,4.0,4099.45,0.0,Poor
42592,1,0,5.0,1398.0,0.0,Poor
42600,1,0,1.0,1244.79,0.0,Poor
42606,1,0,1.0,3343.42,0.0,Poor
42648,1,0,13.0,2721.96,0.0,Poor
42674,1,1,-5.0,3944.12,100.0,Excellent
42711,1,0,1.0,3414.57,0.0,Poor
42721,1,0,27.0,2383.88,0.0,Poor
42724,1,0,13.0,3608.92,0.0,Poor
42751,1,0,3.0,4981.16,0.0,Poor
42770,1,0,29.0,1613.57,0.0,Poor
42784,1,0,2.0,3130.27,0.0,Poor
42803,1,0,4.0,1973.65,0.0,Poor
42829,1,0,21.0,2999.16,0.0,Poor
42842,1,0,1.0,2777.48,0.0,Poor
42843,1,0,12.0,3209.77,0.0,Poor
42844,1,1,-2.0,1496.16,100.0,Excellent
42851,1,0,15.0,1228.6,0.0,Poor
42857,1,0,2.0,3361.56,0.0,Poor
42895,1,0,12.0,2384.45,0.0,Poor
42914,1,1,-2.0,5804.23,100.0,Excellent
42958,1,0,2.0,4721.64,0.0,Poor
42968,1,0,3.0,3315.64,0.0,Poor
42987,1,0,2.0,3938.48,0.0,Poor
43013,1,1,-5.0,3496.28,100.0,Excellent
43022,1,1,-5.0,1949.92,100.0,Excellent
43029,1,0,19.0,2497.98,0.0,Poor
43073,1,1,-4.0,2805.47,100.0,Excellent
43097,1,0,6.0,827.44,0.0,Poor
43137,1,0,15.0,2318.9,0.0,Poor
43140,1,0,24.0,1220.66,0.0,Poor
43141,1,1,0.0,2638.38,100.0,Excellent
43163,1,1,-5.0,1745.29,100.0,Excellent
43200,1,0,6.0,2316.01,0.0,Poor
43230,1,0,4.0,856.05,0.0,Poor
43272,1,1,0.0,1107.38,100.0,Excellent
43280,1,0,25.0,3403.34,0.0,Poor
43283,1,1,-4.0,1723.54,100.0,Excellent
43293,1,0,5.0,2183.84,0.0,Poor
43294,1,0,21.0,1484.96,0.0,Poor
43299,1,0,7.0,3633.09,0.0,Poor
43306,1,0,3.0,1712.74,0.0,Poor
43351,1,0,3.0,2880.22,0.0,Poor
43363,1,0,11.0,2690.61,0.0,Poor
43374,1,1,-3.0,1274.25,100.0,Excellent
43384,1,1,-2.0,915.45,100.0,Excellent
43388,1,0,2.0,1196.3,0.0,Poor
43415,1,0,29.0,850.06,0.0,Poor
43429,1,1,0.0,424.58,100.0,Excellent
43452,1,1,-2.0,2185.97,100.0,Excellent
43473,1,0,2.0,481.63,0.0,Poor
43490,1,0,5.0,3297.69,0.0,Poor
43520,1,1,-5.0,2345.34,100.0,Excellent
43525,1,0,5.0,4301.42,0.0,Poor
43532,1,1,-4.0,1348.96,100.0,Excellent
43553,1,1,-2.0,3716.9,100.0,Excellent
43563,1,0,2.0,2140.08,0.0,Poor
43564,1,0,21.0,986.46,0.0,Poor
43571,1,0,3.0,3963.77,0.0,Poor
43584,1,1,-4.0,4636.88,100.0,Excellent
43588,1,0,4.0,4492.32,0.0,Poor
43612,1,0,30.0,1678.35,0.0,Poor
43620,1,1,0.0,2667.64,100.0,Excellent
43635,1,1,0.0,530.85,100.0,Excellent
43649,1,0,15.0,3928.0,0.0,Poor
43692,1,1,-4.0,1213.78,100.0,Excellent
43725,1,0,3.0,1983.74,0.0,Poor
43749,1,1,-1.0,2557.13,100.0,Excellent
43777,1,0,4.0,3301.22,0.0,Poor
43787,1,0,4.0,931.61,0.0,Poor
43788,1,0,5.0,3081.38,0.0,Poor
43806,1,0,5.0,3012.34,0.0,Poor
43813,1,0,1.0,3957.29,0.0,Poor
43823,1,0,30.0,2717.67,0.0,Poor
43855,1,0,1.0,169.88,0.0,Poor
43891,1,1,-5.0,2729.56,100.0,Excellent
43899,1,0,7.0,715.72,0.0,Poor
43987,1,0,1.0,2861.42,0.0,Poor
44043,1,0,14.0,1403.1,0.0,Poor
44050,1,0,8.0,2644.87,0.0,Poor
44056,1,1,-5.0,2167.31,100.0,Excellent
44062,1,0,4.0,2377.37,0.0,Poor
44092,1,0,4.0,5351.42,0.0,Poor
44093,1,0,6.0,831.1,0.0,Poor
44100,1,0,6.0,1350.28,0.0,Poor
44104,1,0,1.0,2382.03,0.0,Poor
44108,1,0,8.0,2447.91,0.0,Poor
44148,1,0,13.0,236.95,0.0,Poor
44185,1,0,10.0,281.73,0.0,Poor
44189,1,0,24.0,2350.69,0.0,Poor
44206,1,1,-4.0,1447.55,100.0,Excellent
44245,1,0,4.0,2498.22,0.0,Poor
44274,1,0,1.0,1937.41,0.0,Poor
44279,1,0,15.0,1664.01,0.0,Poor
44363,1,1,-2.0,1563.3,100.0,Excellent
44378,1,0,5.0,3466.59,0.0,Poor
44421,1,0,1.0,2052.47,0.0,Poor
44449,1,0,5.0,3881.99,0.0,Poor
44505,1,0,2.0,3009.87,0.0,Poor
44526,1,0,5.0,160.07,0.0,Poor
44545,1,0,15.0,861.53,0.0,Poor
44553,1,0,1.0,2249.42,0.0,Poor
44555,1,1,-3.0,3738.11,100.0,Excellent
44564,1,0,4.0,1394.71,0.0,Poor
44610,1,1,-5.0,956.67,100.0,Excellent
44627,1,0,25.0,4464.84,0.0,Poor
44634,1,1,-4.0,340.66,100.0,Excellent
44659,1,1,0.0,4028.13,100.0,Excellent
44685,1,0,17.0,4179.5,0.0,Poor
44693,1,0,9.0,4342.7,0.0,Poor
44706,1,1,-1.0,478.79,100.0,Excellent
44716,1,0,17.0,1508.88,0.0,Poor
44722,1,0,3.0,1843.14,0.0,Poor
44739,1,1,-4.0,2247.86,100.0,Excellent
44781,1,1,-3.0,1191.83,100.0,Excellent
44817,1,0,10.0,2224.47,0.0,Poor
44821,1,1,-1.0,4228.99,100.0,Excellent
44829,1,0,5.0,2133.39,0.0,Poor
44843,1,1,-5.0,845.0,100.0,Excellent
44847,1,0,5.0,3804.98,0.0,Poor
44884,1,0,12.0,1385.43,0.0,Poor
44956,1,0,24.0,4401.93,0.0,Poor
44968,1,1,-4.0,1830.88,100.0,Excellent
44969,1,0,4.0,236.95,0.0,Poor
44975,1,0,3.0,3427.02,0.0,Poor
44999,1,0,15.0,2562.81,0.0,Poor
45002,1,1,-1.0,4593.22,100.0,Excellent
45032,1,0,3.0,2706.54,0.0,Poor
45033,1,1,-1.0,822.68,100.0,Excellent
45050,1,0,19.0,1820.28,0.0,Poor
45055,1,1,-5.0,2378.93,100.0,Excellent
45070,1,1,-1.0,1644.14,100.0,Excellent
45079,1,1,0.0,727.95,100.0,Excellent
45086,1,0,15.0,854.66,0.0,Poor
45092,1,1,-1.0,299.44,100.0,Excellent
45099,1,1,-2.0,576.22,100.0,Excellent
45133,1,1,-4.0,1819.14,100.0,Excellent
45135,1,1,-5.0,2846.85,100.0,Excellent
45137,1,0,9.0,1277.85,0.0,Poor
45152,1,0,4.0,1286.76,0.0,Poor
45153,1,1,-4.0,1657.57,100.0,Excellent
45176,1,0,11.0,1036.64,0.0,Poor
45180,1,1,-5.0,2624.29,100.0,Excellent
45197,1,0,7.0,1621.58,0.0,Poor
